MAG ID	Cluster ID	Cluster Size	Representative MAG ID	Is Representative	Quality Score	Completeness	Contamination	N50 Contigs	Contigs	Genome Size Bp
C07_bin.6	ANI95_cluster_00355	16	G06_bin.24	False	48.86562	83.18	6.88	11992	343	2553436
D01_bin.12	ANI95_cluster_00355	16	G06_bin.24	False	50.58573	85.76	7.04	7183	461	2652751
D06_bin.37	ANI95_cluster_00355	16	G06_bin.24	False	76.72452	84.56	1.68	57042	59	2164118
E02_bin.19	ANI95_cluster_00355	16	G06_bin.24	False	63.61029	90.18	5.32	7699	467	2722156
E06_bin.40	ANI95_cluster_00355	16	G06_bin.24	False	72.66081	85.91	2.73	41071	99	2380688
E08_bin.86	ANI95_cluster_00355	16	G06_bin.24	False	45.06852	89.93	8.99	12562	371	3054568
F05_bin.27	ANI95_cluster_00355	16	G06_bin.24	False	77.49413	89.93	2.52	18673	226	2691566
F07_bin.33	ANI95_cluster_00355	16	G06_bin.24	False	67.62618	98.28	6.19	31498	188	3197843
G02_bin.18	ANI95_cluster_00355	16	G06_bin.24	False	50.46989	81.13	6.15	11989	300	2359027
G05_bin.41	ANI95_cluster_00355	16	G06_bin.24	False	55.16317	93.48	7.68	12057	374	2888949
G06_bin.24	ANI95_cluster_00355	16	G06_bin.24	True	85.60695	89.26	0.85	60275	58	2167375
H03_bin.67	ANI95_cluster_00355	16	G06_bin.24	False	67.59091	89.93	4.5	18401	231	2571240
H06_bin.22	ANI95_cluster_00355	16	G06_bin.24	False	62.15108	90.92	5.8	24688	158	2400988
G06_bin.77	ANI95_cluster_00356	1	G06_bin.77	True	88.16768	92.37	1.12	139928	16	1069961
G06_bin.89	ANI95_cluster_00357	1	G06_bin.89	True	52.52775	95.78	8.85	100325	55	3248165
A02_bin.81	ANI95_cluster_00358	23	G07_bin.107	False	49.15799	82.76	6.9	90579	78	3060205
A03_bin.33	ANI95_cluster_00358	23	G07_bin.107	False	85.33644	98.01	2.73	98574	93	3138917
B05_bin.18	ANI95_cluster_00358	23	G07_bin.107	False	83.93547	96.46	2.73	113227	68	2990995
B06_bin.67	ANI95_cluster_00358	23	G07_bin.107	False	78.41051	98.31	4.18	100611	56	2809638
B09_bin.2	ANI95_cluster_00358	23	G07_bin.107	False	82.09804	98.33	3.4	77664	86	3154875
C01_bin.32	ANI95_cluster_00358	23	G07_bin.107	False	74.87406	85.19	2.24	88796	39	2494190
C03_bin.17	ANI95_cluster_00358	23	G07_bin.107	False	82.96723	88.41	1.21	61563	84	2426977
C04_bin.34	ANI95_cluster_00358	23	G07_bin.107	False	86.46351	95.57	1.95	65031	68	2782387
C06_bin.21	ANI95_cluster_00358	23	G07_bin.107	False	81.59318	95.89	3.04	90818	50	2765158
D01_bin.60	ANI95_cluster_00358	23	G07_bin.107	False	77.82118	87.62	2.17	105618	50	2713225
D03_bin.91	ANI95_cluster_00358	23	G07_bin.107	False	77.84458	92.95	3.26	119988	53	2825624
D06_bin.65	ANI95_cluster_00358	23	G07_bin.107	False	83.12581	95.89	2.66	54651	107	3027781
D07_bin.55	ANI95_cluster_00358	23	G07_bin.107	False	74.00035	99.94	5.38	96705	67	3113676
E06_bin.52	ANI95_cluster_00358	23	G07_bin.107	False	71.78148	92.94	4.27	21728	258	3196611
F02_bin.28	ANI95_cluster_00358	23	G07_bin.107	False	77.08111	98.31	4.43	92971	86	3365766
F03_bin.47	ANI95_cluster_00358	23	G07_bin.107	False	78.47539	96.62	3.83	101169	63	2945434
F05_bin.20	ANI95_cluster_00358	23	G07_bin.107	False	78.27323	88.16	2.17	96853	53	2592392
G03_bin.56	ANI95_cluster_00358	23	G07_bin.107	False	70.04779	95.9	5.22	26879	210	3068421
G05_bin.98	ANI95_cluster_00358	23	G07_bin.107	False	80.92111	91.06	2.24	106661	55	2781291
G06_bin.70	ANI95_cluster_00358	23	G07_bin.107	False	87.97993	97.34	2.05	89593	60	2982036
G07_bin.107	ANI95_cluster_00358	23	G07_bin.107	True	89.99667	99.21	2.0	79397	73	3072255
H01_bin.34	ANI95_cluster_00358	23	G07_bin.107	False	70.41291	95.65	5.23	92021	73	2826139
H08_bin.20	ANI95_cluster_00358	23	G07_bin.107	False	86.28927	94.04	1.76	105347	42	2753807
A08_bin.15	ANI95_cluster_00359	3	G07_bin.36	False	79.36457	88.89	1.99	43167	71	1864561
D05_bin.47	ANI95_cluster_00359	3	G07_bin.36	False	68.43023	88.79	4.13	30113	109	1898371
G07_bin.36	ANI95_cluster_00359	3	G07_bin.36	True	81.55851	89.74	1.71	37461	61	1834375
A02_bin.50	ANI95_cluster_00360	6	G07_bin.76	False	89.91277	94.05	0.93	52367	109	3220964
A07_bin.37	ANI95_cluster_00360	6	G07_bin.76	False	81.46479	85.67	0.93	45739	126	3019285
A08_bin.93	ANI95_cluster_00360	6	G07_bin.76	False	84.29291	86.12	0.56	97711	42	2954615
G07_bin.76	ANI95_cluster_00360	6	G07_bin.76	True	92.36383	97.65	1.23	87073	69	3426795
H03_bin.62	ANI95_cluster_00360	6	G07_bin.76	False	58.72473	92.62	6.82	22963	249	3444209
H08_bin.46	ANI95_cluster_00360	6	G07_bin.76	False	80.97366	91.61	2.23	52406	104	3419261
A05_bin.101	ANI95_cluster_00361	31	G07_bin.85	False	93.23372	98.6	1.17	49342	97	3074796
A06_bin.57	ANI95_cluster_00361	31	G07_bin.85	False	92.64424	98.6	1.28	45344	92	2790939
A07_bin.74	ANI95_cluster_00361	31	G07_bin.85	False	92.9953	98.6	1.17	26270	174	2852857
A08_bin.90	ANI95_cluster_00361	31	G07_bin.85	False	93.57247	97.9	0.93	33837	159	2996208
A09_bin.42	ANI95_cluster_00361	31	G07_bin.85	False	93.04898	98.6	1.17	31528	163	2941929
B02_bin.31	ANI95_cluster_00361	31	G07_bin.85	False	88.83274	97.9	1.86	25244	197	3005044
B03_bin.66	ANI95_cluster_00361	31	G07_bin.85	False	87.00736	99.3	2.56	51666	93	3155707
C01_bin.5	ANI95_cluster_00361	31	G07_bin.85	False	90.37316	95.8	1.17	43226	91	2745052
C05_bin.1	ANI95_cluster_00361	31	G07_bin.85	False	88.94108	99.3	2.21	69778	67	2897231
C07_bin.62	ANI95_cluster_00361	31	G07_bin.85	False	88.59472	96.0	1.52	21392	192	2779287
C08_bin.8	ANI95_cluster_00361	31	G07_bin.85	False	94.136	98.6	0.93	20720	212	2913700
D01_bin.46	ANI95_cluster_00361	31	G07_bin.85	False	73.33139	97.9	5.01	49009	87	3004507
D03_bin.71	ANI95_cluster_00361	31	G07_bin.85	False	93.30461	98.6	1.17	56261	80	2871040
E01_bin.91	ANI95_cluster_00361	31	G07_bin.85	False	94.15688	99.3	1.17	71318	63	3001657
E02_bin.42	ANI95_cluster_00361	31	G07_bin.85	False	86.84531	92.31	1.17	39521	99	2830842
E08_bin.71	ANI95_cluster_00361	31	G07_bin.85	False	89.26639	97.9	1.86	67319	68	2859017
F01_bin.9	ANI95_cluster_00361	31	G07_bin.85	False	94.01979	99.3	1.17	57849	87	2933736
F05_bin.7	ANI95_cluster_00361	31	G07_bin.85	False	93.03433	97.2	0.93	49503	107	2893318
F06_bin.36	ANI95_cluster_00361	31	G07_bin.85	False	80.44873	81.61	0.23	4843	597	2403571
F07_bin.57	ANI95_cluster_00361	31	G07_bin.85	False	90.42422	95.8	1.17	48352	93	3064762
F08_bin.14	ANI95_cluster_00361	31	G07_bin.85	False	93.40086	98.6	1.17	65826	74	2994963
G01_bin.15	ANI95_cluster_00361	31	G07_bin.85	False	93.96656	99.3	1.17	52516	86	2869352
G03_bin.82	ANI95_cluster_00361	31	G07_bin.85	False	65.99584	84.03	3.75	72154	57	2406112
G04_bin.75	ANI95_cluster_00361	31	G07_bin.85	False	86.28889	98.6	2.56	49889	100	3202410
G05_bin.65	ANI95_cluster_00361	31	G07_bin.85	False	90.4139	99.3	1.86	42360	97	2926442
G07_bin.85	ANI95_cluster_00361	31	G07_bin.85	True	94.91939	99.3	0.93	28649	171	3098913
H01_bin.47	ANI95_cluster_00361	31	G07_bin.85	False	93.79225	99.3	1.17	35455	123	2867865
H02_bin.3	ANI95_cluster_00361	31	G07_bin.85	False	88.14401	91.61	0.7	7891	449	2718611
H03_bin.30	ANI95_cluster_00361	31	G07_bin.85	False	92.92179	97.2	0.93	38229	105	2843947
H05_bin.33	ANI95_cluster_00361	31	G07_bin.85	False	90.77219	96.5	1.17	14989	277	2865286
H06_bin.84	ANI95_cluster_00361	31	G07_bin.85	False	93.89331	99.3	1.17	45301	97	3014813
G07_bin.87	ANI95_cluster_00362	1	G07_bin.87	True	80.46659	89.74	2.14	142999	34	2008039
B01_bin.26	ANI95_cluster_00363	3	G08_bin.11	False	77.01215	82.27	1.05	4655	544	2165245
E08_bin.39	ANI95_cluster_00363	3	G08_bin.11	False	73.56098	85.78	2.45	7058	396	2089951
G08_bin.11	ANI95_cluster_00363	3	G08_bin.11	True	91.99162	96.15	1.05	109582	42	2817487
A01_bin.90	ANI95_cluster_00364	30	G08_bin.17	False	85.34484	94.97	2.01	43274	79	1936776
A04_bin.22	ANI95_cluster_00364	30	G08_bin.17	False	71.8239	84.2	2.51	18740	135	1690232
A08_bin.31	ANI95_cluster_00364	30	G08_bin.17	False	78.39001	92.79	2.92	21551	155	1818035
B01_bin.65	ANI95_cluster_00364	30	G08_bin.17	False	79.90046	93.29	2.77	46716	67	1854930
B02_bin.103	ANI95_cluster_00364	30	G08_bin.17	False	60.30652	91.72	6.29	7132	348	1797557
B03_bin.10	ANI95_cluster_00364	30	G08_bin.17	False	94.00737	92.62	0.0	138967	23	1663761
B05_bin.38	ANI95_cluster_00364	30	G08_bin.17	False	48.67698	95.08	9.31	16358	166	1791734
B08_bin.51	ANI95_cluster_00364	30	G08_bin.17	False	84.73067	90.6	1.34	83357	29	1861223
C01_bin.45	ANI95_cluster_00364	30	G08_bin.17	False	70.89989	84.97	2.82	6089	310	1466670
C02_bin.56	ANI95_cluster_00364	30	G08_bin.17	False	63.01964	86.49	4.7	6264	330	1639983
C04_bin.92	ANI95_cluster_00364	30	G08_bin.17	False	78.82012	90.1	2.35	47692	68	1641502
C05_bin.79	ANI95_cluster_00364	30	G08_bin.17	False	78.7679	93.06	2.87	8410	262	1618070
D08_bin.98	ANI95_cluster_00364	30	G08_bin.17	False	68.5849	89.35	4.16	6590	310	1586509
E01_bin.82	ANI95_cluster_00364	30	G08_bin.17	False	58.29685	90.16	6.38	7015	333	1701431
E06_bin.60	ANI95_cluster_00364	30	G08_bin.17	False	70.2793	83.62	2.68	8340	241	1558943
E08_bin.42	ANI95_cluster_00364	30	G08_bin.17	False	77.01036	86.07	2.01	99326	29	1465398
F04_bin.46	ANI95_cluster_00364	30	G08_bin.17	False	83.96605	88.53	0.95	19825	122	1534752
F05_bin.16	ANI95_cluster_00364	30	G08_bin.17	False	91.1466	97.32	1.34	53180	52	1982963
F06_bin.95	ANI95_cluster_00364	30	G08_bin.17	False	85.55546	89.85	0.89	17026	148	1704080
F08_bin.31	ANI95_cluster_00364	30	G08_bin.17	False	78.28319	80.87	0.67	76689	37	1737225
G01_bin.33	ANI95_cluster_00364	30	G08_bin.17	False	87.08218	92.95	1.23	29398	118	1914810
G02_bin.44	ANI95_cluster_00364	30	G08_bin.17	False	74.73619	82.55	1.68	58959	34	1522611
G04_bin.43	ANI95_cluster_00364	30	G08_bin.17	False	81.41813	87.71	1.34	41413	60	1721558
G05_bin.66	ANI95_cluster_00364	30	G08_bin.17	False	60.46538	90.43	6.01	10818	228	1739934
G06_bin.75	ANI95_cluster_00364	30	G08_bin.17	False	66.56151	91.27	4.95	7111	296	1619438
G07_bin.80	ANI95_cluster_00364	30	G08_bin.17	False	82.69371	97.32	2.96	19101	173	1955600
G08_bin.17	ANI95_cluster_00364	30	G08_bin.17	True	95.1167	97.05	0.45	32880	121	2077355
H02_bin.28	ANI95_cluster_00364	30	G08_bin.17	False	86.09092	92.61	1.34	19402	131	1657641
H04_bin.65	ANI95_cluster_00364	30	G08_bin.17	False	69.78736	92.62	4.7	67336	60	2082503
H06_bin.56	ANI95_cluster_00364	30	G08_bin.17	False	73.84285	87.92	2.85	18465	118	1450835
G08_bin.28	ANI95_cluster_00365	1	G08_bin.28	True	88.97136	98.43	2.01	60256	112	3128480
G08_bin.3	ANI95_cluster_00366	1	G08_bin.3	True	90.87682	88.93	0.0	194812	13	1694879
G08_bin.54	ANI95_cluster_00367	1	G08_bin.54	True	93.07721	94.41	0.34	37561	84	2234711
G08_bin.64	ANI95_cluster_00368	1	G08_bin.64	True	69.84735	87.71	3.8	114205	47	2490989
G08_bin.70	ANI95_cluster_00369	1	G08_bin.70	True	79.21443	95.9	3.36	14943	350	3548071
C05_bin.12	ANI95_cluster_00370	2	G08_bin.80	False	52.28106	80.86	5.94	112366	26	1434176
G08_bin.80	ANI95_cluster_00370	2	G08_bin.80	True	81.57815	80.86	0.0	72115	30	1323574
A04_bin.2	ANI95_cluster_00371	3	G08_bin.86	False	71.00952	85.52	2.91	7122	317	1846475
C07_bin.80	ANI95_cluster_00371	3	G08_bin.86	False	77.5506	82.33	1.01	28270	121	1943430
G08_bin.86	ANI95_cluster_00371	3	G08_bin.86	True	79.88781	84.26	1.01	68471	69	2407306
G08_bin.88	ANI95_cluster_00372	1	G08_bin.88	True	89.7623	95.28	1.13	15260	203	2194239
A04_bin.11	ANI95_cluster_00373	9	G08_bin.9	False	64.15924	87.11	4.6	8324	340	2110978
B08_bin.49	ANI95_cluster_00373	9	G08_bin.9	False	61.95353	89.26	5.48	12013	266	2142439
C03_bin.11	ANI95_cluster_00373	9	G08_bin.9	False	61.66471	93.03	6.38	54321	85	2427334
C06_bin.18	ANI95_cluster_00373	9	G08_bin.9	False	87.2971	89.08	0.4	23250	154	2201881
C07_bin.5	ANI95_cluster_00373	9	G08_bin.9	False	50.23844	84.61	6.93	29284	144	2775541
D04_bin.50	ANI95_cluster_00373	9	G08_bin.9	False	72.43765	96.09	4.83	50545	78	2239689
E03_bin.58	ANI95_cluster_00373	9	G08_bin.9	False	60.1103	88.41	5.69	17030	200	2279101
F04_bin.64	ANI95_cluster_00373	9	G08_bin.9	False	84.81883	97.48	2.57	20803	192	2459645
G08_bin.9	ANI95_cluster_00373	9	G08_bin.9	True	101.46498	100.0	0.0	146758	26	2410352
G05_bin.39	ANI95_cluster_00374	2	H01_bin.103	False	81.23369	80.82	0.02	52039	67	2166427
H01_bin.103	ANI95_cluster_00374	2	H01_bin.103	True	86.0222	85.53	0.0	49860	64	2156332
H01_bin.11	ANI95_cluster_00375	1	H01_bin.11	True	72.6538	90.1	3.53	22320	194	2670180
H01_bin.42	ANI95_cluster_00376	1	H01_bin.42	True	63.90183	80.04	3.23	5073	389	1692350
H01_bin.45	ANI95_cluster_00377	1	H01_bin.45	True	88.3667	93.58	1.13	44600	93	2837796
H01_bin.57	ANI95_cluster_00378	1	H01_bin.57	True	90.49819	95.97	1.18	43679	86	2440700
H01_bin.58	ANI95_cluster_00379	1	H01_bin.58	True	61.89141	80.24	3.68	8251	311	1911766
A01_bin.65	ANI95_cluster_00380	7	H01_bin.87	False	65.86255	83.09	3.56	57925	67	2370211
C02_bin.28	ANI95_cluster_00380	7	H01_bin.87	False	71.07167	86.59	3.16	29387	122	2459723
D06_bin.47	ANI95_cluster_00380	7	H01_bin.87	False	63.07875	92.14	5.88	35455	158	3053922
E02_bin.22	ANI95_cluster_00380	7	H01_bin.87	False	82.69968	86.47	0.79	19918	195	2395683
F07_bin.132	ANI95_cluster_00380	7	H01_bin.87	False	76.4786	94.04	3.62	54550	69	2934468
H01_bin.87	ANI95_cluster_00380	7	H01_bin.87	True	91.44343	98.55	1.55	64993	65	3051066
H03_bin.36	ANI95_cluster_00380	7	H01_bin.87	False	87.10942	95.17	1.7	45002	106	2789978
H01_bin.93	ANI95_cluster_00381	1	H01_bin.93	True	62.9744	80.43	3.52	16220	178	1808798
C01_bin.23	ANI95_cluster_00382	3	H02_bin.14	False	48.32429	88.19	8.05	39389	96	2076199
C05_bin.87	ANI95_cluster_00382	3	H02_bin.14	False	53.01798	83.89	6.27	48558	76	2180880
H02_bin.14	ANI95_cluster_00382	3	H02_bin.14	True	73.21424	82.05	1.85	42064	64	1761368
A04_bin.56	ANI95_cluster_00383	2	H02_bin.17	False	81.61824	87.39	1.3	73394	57	2851898
H02_bin.17	ANI95_cluster_00383	2	H02_bin.17	True	87.45262	94.9	1.61	61102	84	3262945
A08_bin.1	ANI95_cluster_00384	10	H02_bin.18	False	82.71363	94.39	2.39	28423	106	1714367
A09_bin.34	ANI95_cluster_00384	10	H02_bin.18	False	85.54711	95.18	1.97	22901	119	1730587
B05_bin.80	ANI95_cluster_00384	10	H02_bin.18	False	69.93319	89.75	4.0	19929	161	2107662
E01_bin.26	ANI95_cluster_00384	10	H02_bin.18	False	71.49628	92.9	4.31	16728	210	2043401
E02_bin.16	ANI95_cluster_00384	10	H02_bin.18	False	67.45269	91.55	4.85	16919	165	1904018
F02_bin.7	ANI95_cluster_00384	10	H02_bin.18	False	68.33931	95.24	5.42	21271	134	1959384
F04_bin.55	ANI95_cluster_00384	10	H02_bin.18	False	83.63728	97.92	2.92	32768	104	1948662
G07_bin.30	ANI95_cluster_00384	10	H02_bin.18	False	87.26186	93.6	1.33	32336	115	1862658
G08_bin.42	ANI95_cluster_00384	10	H02_bin.18	False	84.41778	84.09	0.19	127968	19	1566092
H02_bin.18	ANI95_cluster_00384	10	H02_bin.18	True	90.18272	98.53	1.7	17292	202	1943785
E02_bin.3	ANI95_cluster_00385	2	H02_bin.19	False	90.64388	90.58	0.0	9598	321	2262360
H02_bin.19	ANI95_cluster_00385	2	H02_bin.19	True	97.70924	97.52	0.0	20584	166	2416080
F02_bin.71	ANI95_cluster_00386	2	H02_bin.41	False	85.63645	85.48	0.0	17445	180	2149909
H02_bin.41	ANI95_cluster_00386	2	H02_bin.41	True	86.10932	85.91	0.0	21302	137	2086635
H02_bin.48	ANI95_cluster_00387	1	H02_bin.48	True	97.27848	100.0	0.63	44048	120	2188598
H02_bin.53	ANI95_cluster_00388	1	H02_bin.53	True	87.14564	94.6	1.59	50414	85	2653707
H02_bin.57	ANI95_cluster_00389	1	H02_bin.57	True	89.94704	89.25	0.0	70234	53	2124620
A07_bin.62	ANI95_cluster_00390	5	H02_bin.64	False	90.31929	96.13	1.22	30159	123	2449003
B09_bin.52	ANI95_cluster_00390	5	H02_bin.64	False	88.17321	91.19	0.61	7321	400	2248514
F07_bin.44	ANI95_cluster_00390	5	H02_bin.64	False	81.5672	98.11	3.39	41590	87	2526744
H02_bin.64	ANI95_cluster_00390	5	H02_bin.64	True	94.01033	96.75	0.59	22923	189	2569236
H07_bin.43	ANI95_cluster_00390	5	H02_bin.64	False	78.17081	92.06	2.79	9491	341	2346416
H03_bin.11	ANI95_cluster_00391	1	H03_bin.11	True	84.16609	80.08	0.0	408679	7	1144144
H03_bin.13	ANI95_cluster_00392	1	H03_bin.13	True	90.98417	94.33	0.69	13427	301	2710832
B08_bin.32	ANI95_cluster_00393	3	H03_bin.18	False	88.79568	92.67	0.78	5998	343	1638570
G05_bin.86	ANI95_cluster_00393	3	H03_bin.18	False	94.0603	89.44	0.0	462080	5	1531754
H03_bin.18	ANI95_cluster_00393	3	H03_bin.18	True	99.82056	98.67	0.11	170216	16	1690802
H03_bin.2	ANI95_cluster_00394	1	H03_bin.2	True	91.26642	92.81	0.34	17242	160	1902444
A06_bin.8	ANI95_cluster_00395	7	H03_bin.22	False	50.23087	98.28	9.64	17117	203	2265011
F04_bin.24	ANI95_cluster_00395	7	H03_bin.22	False	76.00815	92.39	3.36	42775	96	2579849
G03_bin.31	ANI95_cluster_00395	7	H03_bin.22	False	73.98531	95.52	4.34	19011	248	2546155
G05_bin.9	ANI95_cluster_00395	7	H03_bin.22	False	58.20733	91.37	6.66	15913	218	2406574
H01_bin.20	ANI95_cluster_00395	7	H03_bin.22	False	84.99156	95.75	2.24	45376	122	2458078
H03_bin.22	ANI95_cluster_00395	7	H03_bin.22	True	88.48009	94.07	1.13	9469	346	2483746
H06_bin.73	ANI95_cluster_00395	7	H03_bin.22	False	49.18612	92.24	8.62	8602	399	2564177
H03_bin.38	ANI95_cluster_00396	1	H03_bin.38	True	45.93559	84.8	7.77	4649	609	2420957
H03_bin.40	ANI95_cluster_00397	1	H03_bin.40	True	86.66206	85.46	0.0	120436	23	1569625
H03_bin.63	ANI95_cluster_00398	1	H03_bin.63	True	89.77844	97.58	1.61	25994	115	1748248
B06_bin.17	ANI95_cluster_00399	4	H03_bin.66	False	82.11874	91.18	1.83	11244	237	1809308
F07_bin.125	ANI95_cluster_00399	4	H03_bin.66	False	67.98867	84.81	3.37	6127	326	1597008
G05_bin.60	ANI95_cluster_00399	4	H03_bin.66	False	75.02005	91.12	3.23	8045	304	1830086
H03_bin.66	ANI95_cluster_00399	4	H03_bin.66	True	85.1806	94.48	1.88	12130	207	1746457
H03_bin.72	ANI95_cluster_00400	1	H03_bin.72	True	83.54172	89.11	1.12	6612	344	1780991
B06_bin.66	ANI95_cluster_00401	2	H03_bin.82	False	86.85532	87.26	0.12	21612	208	2974600
H03_bin.82	ANI95_cluster_00401	2	H03_bin.82	True	90.33965	90.37	0.07	33645	168	3602029
H03_bin.86	ANI95_cluster_00402	1	H03_bin.86	True	92.65889	95.27	0.68	79399	51	2446795
A05_bin.58	ANI95_cluster_00403	2	H04_bin.32	False	50.80733	80.86	6.01	4663	493	1912240
H04_bin.32	ANI95_cluster_00403	2	H04_bin.32	True	85.08929	86.58	0.34	22399	147	1973469
H04_bin.33	ANI95_cluster_00404	1	H04_bin.33	True	82.5492	94.28	2.35	7130	521	2813371
B04_bin.29	ANI95_cluster_00405	2	H04_bin.47	False	86.03659	91.95	1.23	25049	139	2233954
H04_bin.47	ANI95_cluster_00405	2	H04_bin.47	True	93.42512	92.95	0.0	48292	78	2220950
A02_bin.15	ANI95_cluster_00406	34	H04_bin.57	False	89.27396	90.48	0.34	50096	70	2344644
A04_bin.15	ANI95_cluster_00406	34	H04_bin.57	False	87.09951	93.54	1.36	37301	135	2394854
A05_bin.65	ANI95_cluster_00406	34	H04_bin.57	False	65.24351	91.71	5.3	7301	395	2305442
A07_bin.61	ANI95_cluster_00406	34	H04_bin.57	False	77.96366	89.03	2.27	29486	112	2090870
B02_bin.95	ANI95_cluster_00406	34	H04_bin.57	False	70.56225	92.02	4.31	12045	282	2353389
B04_bin.11	ANI95_cluster_00406	34	H04_bin.57	False	76.0554	95.92	4.08	54320	78	2591708
B08_bin.92	ANI95_cluster_00406	34	H04_bin.57	False	88.84788	91.84	0.68	41688	90	2423084
B09_bin.18	ANI95_cluster_00406	34	H04_bin.57	False	93.11305	92.86	0.0	26655	135	2312885
C03_bin.54	ANI95_cluster_00406	34	H04_bin.57	False	83.76795	93.65	2.04	32875	108	2489332
C04_bin.88	ANI95_cluster_00406	34	H04_bin.57	False	88.92432	95.24	1.36	49232	80	2453309
C08_bin.38	ANI95_cluster_00406	34	H04_bin.57	False	55.49798	90.51	7.02	11848	305	2504238
D02_bin.51	ANI95_cluster_00406	34	H04_bin.57	False	78.71094	91.61	2.63	26464	137	2228326
D04_bin.20	ANI95_cluster_00406	34	H04_bin.57	False	90.70974	95.24	1.02	57584	61	2347251
D05_bin.26	ANI95_cluster_00406	34	H04_bin.57	False	77.66149	87.61	2.04	26539	139	2338627
D06_bin.82	ANI95_cluster_00406	34	H04_bin.57	False	91.99747	91.61	0.0	39667	92	2237500
D07_bin.27	ANI95_cluster_00406	34	H04_bin.57	False	86.94788	90.82	0.85	38718	93	2249545
D08_bin.82	ANI95_cluster_00406	34	H04_bin.57	False	80.95513	91.84	2.23	27953	144	2270733
E02_bin.10	ANI95_cluster_00406	34	H04_bin.57	False	86.99764	90.59	0.74	13134	237	2311539
E08_bin.27	ANI95_cluster_00406	34	H04_bin.57	False	81.04005	91.44	2.1	12555	255	2210842
F01_bin.63	ANI95_cluster_00406	34	H04_bin.57	False	79.12249	89.64	2.11	7379	413	2275212
F02_bin.72	ANI95_cluster_00406	34	H04_bin.57	False	71.43481	85.49	2.83	12081	260	2309455
F03_bin.51	ANI95_cluster_00406	34	H04_bin.57	False	77.83238	88.89	2.24	16338	210	2361167
F05_bin.22	ANI95_cluster_00406	34	H04_bin.57	False	86.05484	93.71	1.63	50364	88	2268878
F06_bin.54	ANI95_cluster_00406	34	H04_bin.57	False	76.75258	86.81	2.04	16528	227	2439713
F07_bin.80	ANI95_cluster_00406	34	H04_bin.57	False	83.13676	85.97	0.57	6036	436	2094277
G01_bin.74	ANI95_cluster_00406	34	H04_bin.57	False	68.95001	85.91	3.4	7721	372	2168310
G03_bin.79	ANI95_cluster_00406	34	H04_bin.57	False	87.6696	93.88	1.36	59760	80	2350140
G04_bin.59	ANI95_cluster_00406	34	H04_bin.57	False	92.3825	92.52	0.14	57120	87	2460670
G05_bin.17	ANI95_cluster_00406	34	H04_bin.57	False	86.46954	92.97	1.36	31234	128	2291391
G06_bin.94	ANI95_cluster_00406	34	H04_bin.57	False	81.98758	88.44	1.36	35818	106	2311266
G08_bin.34	ANI95_cluster_00406	34	H04_bin.57	False	87.73986	87.64	0.0	12656	267	2308512
H04_bin.57	ANI95_cluster_00406	34	H04_bin.57	True	96.36243	95.92	0.0	45193	95	2564568
H05_bin.2	ANI95_cluster_00406	34	H04_bin.57	False	87.67434	94.9	1.5	28754	132	2208504
H06_bin.75	ANI95_cluster_00406	34	H04_bin.57	False	71.2762	92.38	4.31	45580	96	2376683
H04_bin.68	ANI95_cluster_00407	1	H04_bin.68	True	76.00468	90.06	2.85	21918	245	3156881
H04_bin.7	ANI95_cluster_00408	1	H04_bin.7	True	99.39823	97.7	0.0	170073	25	2628468
H04_bin.73	ANI95_cluster_00409	1	H04_bin.73	True	70.79673	82.84	2.4	5043	937	3931489
A09_bin.3	ANI95_cluster_00410	2	H05_bin.21	False	79.64999	94.09	3.01	62549	155	6128634
H05_bin.21	ANI95_cluster_00410	2	H05_bin.21	True	84.73967	98.73	3.01	106967	100	6795314
F01_bin.21	ANI95_cluster_00411	2	H05_bin.27	False	89.48283	99.19	2.0	30343	106	2086161
H05_bin.27	ANI95_cluster_00411	2	H05_bin.27	True	96.62719	100.0	0.81	68209	49	2088514
A09_bin.24	ANI95_cluster_00412	11	H05_bin.34	False	91.84697	97.6	1.19	22907	321	4751862
B03_bin.47	ANI95_cluster_00412	11	H05_bin.34	False	87.23034	96.61	1.9	16484	445	4612219
C01_bin.43	ANI95_cluster_00412	11	H05_bin.34	False	84.57022	90.87	1.26	7122	710	3877987
C07_bin.29	ANI95_cluster_00412	11	H05_bin.34	False	90.27709	85.15	0.08	552859	15	3795310
E04_bin.19	ANI95_cluster_00412	11	H05_bin.34	False	93.72432	98.65	1.03	25362	293	4472157
E06_bin.65	ANI95_cluster_00412	11	H05_bin.34	False	73.7651	82.74	2.13	167980	47	3834805
F08_bin.25	ANI95_cluster_00412	11	H05_bin.34	False	86.10794	84.84	0.08	167224	43	4079313
G02_bin.40	ANI95_cluster_00412	11	H05_bin.34	False	98.58116	98.03	0.08	95866	75	4383408
G05_bin.91	ANI95_cluster_00412	11	H05_bin.34	False	94.83751	95.64	0.39	115291	54	4357690
H01_bin.48	ANI95_cluster_00412	11	H05_bin.34	False	94.48532	95.99	0.87	284812	28	4452251
H05_bin.34	ANI95_cluster_00412	11	H05_bin.34	True	100.72068	99.96	0.12	136648	58	4654820
A01_bin.91	ANI95_cluster_00413	41	H05_bin.38	False	87.70587	90.85	0.72	47197	161	4157057
A02_bin.44	ANI95_cluster_00413	41	H05_bin.38	False	79.72201	80.19	0.38	143631	43	3786313
