MAG ID	Cluster ID	Representative MAG ID	Is Representative	Gtdb Classification	Gtdb Domain	Gtdb Phylum	Gtdb Class	Gtdb Order	Gtdb Family	Gtdb Genus	Gtdb Species	Completeness	Contamination	Genome Size Bp	Contigs	N50 Contigs	Gc	Predicted Genes	Samples With Relative Abundance Gt0	Prevalence Fraction	Mean Relative Abundance Percent	Median Relative Abundance Percent	Median Nonzero Relative Abundance Percent	Max Relative Abundance Percent	Total Relative Abundance Percent Across Samples	Samples With Covered Fraction Gt0	Mean Covered Fraction
D07_bin.25	ANI95_cluster_00217	D07_bin.25	True	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia;s__Adlercreutzia rubneri	Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Adlercreutzia	Adlercreutzia rubneri	99.19	0.0	2719949	107	42881	63.202251	2341	44.0	0.6769230769	0.01944663589	0.0064184153	0.010775331	0.294787	1.264031333	44.0	0.201055048
D07_bin.27	ANI95_cluster_00406	H04_bin.57	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger formicilis	90.82	0.85	2249545	93	38718	60.559891	1979	50.0	0.7692307692	0.02131512667	0.008213145	0.014447596	0.25188568	1.385483234	50.0	0.2128625046
D07_bin.29	ANI95_cluster_00133	B09_bin.61	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Hominimerdicola	Hominimerdicola aceti	94.25	1.03	2353239	323	10587	43.396357	2385	36.0	0.5538461538	0.01495095212	0.0062340894	0.012796887	0.16694108	0.971811888	35.0	0.1365773269
D07_bin.3	ANI95_cluster_00155	C05_bin.117	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Gallintestinimicrobium;s__Gallintestinimicrobium propionicum	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Gallintestinimicrobium	Gallintestinimicrobium propionicum	95.9	3.03	2707344	261	15789	49.077546	2511	37.0	0.5692307692	0.01380822799	0.006777322	0.011256702	0.17220716	0.8975348194	37.0	0.1415963239
D07_bin.34	ANI95_cluster_00288	F03_bin.29	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides cellulosilyticus	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides cellulosilyticus	97.03	3.72	6806838	60	174429	42.487848	5190	37.0	0.5692307692	0.09112059497	0.010720916	0.09335518	2.0266767	5.922838673	37.0	0.3115874786
D07_bin.37	ANI95_cluster_00218	D07_bin.37	True	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecigallinarum	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter faecigallinarum	87.76	2.83	2581785	389	9126	51.631371	2550	1.0	0.01538461538	0.004399371077	0.0	0.28595912	0.28595912	0.28595912	1.0	0.01536030308
D07_bin.38	ANI95_cluster_00189	D01_bin.23	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes;s__Anaerostipes hadrus	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes hadrus	85.03	4.97	1996628	334	8056	37.823971	2112	59.0	0.9076923077	0.03916165431	0.015176674	0.015498569	0.45932248	2.54550753	59.0	0.3448714689
D07_bin.46	ANI95_cluster_00212	D06_bin.25	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__CAG-115;s__CAG-115 sp003531585	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	CAG-115	CAG-115 sp003531585	81.72	0.22	2307882	452	6110	53.769300	2429	28.0	0.4307692308	0.02251067316	0.0	0.0164142545	0.3940263	1.463193755	28.0	0.1486621056
D07_bin.49	ANI95_cluster_00177	C07_bin.89	False	d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia	98.22	0.0	4063003	206	36325	59.814674	3560	36.0	0.5538461538	0.01086674203	0.0048684087	0.011213884	0.255854	0.7063382321	36.0	0.1506972352
D07_bin.51	ANI95_cluster_00193	D01_bin.64	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	92.19	0.0	4320167	61	141174	46.648891	3719	63.0	0.9692307692	0.2791994866	0.17181928	0.17586142	2.4958153	18.14796663	63.0	0.6240678625
D07_bin.53	ANI95_cluster_00430	H07_bin.63	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides thetaiotaomicron	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides thetaiotaomicron	95.54	2.23	5887417	57	224299	43.046620	4606	57.0	0.8769230769	0.1762358601	0.055988897	0.06226841	5.979135	11.45533091	57.0	0.4603721731
D07_bin.55	ANI95_cluster_00358	G07_bin.107	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia faecis	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia faecis	99.94	5.38	3113676	67	96705	43.388329	2974	40.0	0.6153846154	0.04093520573	0.011249152	0.0270740155	0.91426307	2.660788372	40.0	0.2295283423
D07_bin.58	ANI95_cluster_00219	D07_bin.58	True	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus faecipullorum	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	Negativibacillus faecipullorum	94.74	2.68	2427219	109	36526	56.779755	2330	23.0	0.3538461538	0.01782130876	0.0	0.022233728	0.47998148	1.158385069	23.0	0.1596055966
D07_bin.61	ANI95_cluster_00021	A04_bin.93	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger qucibialis	96.64	3.06	2634716	232	16445	56.035261	2243	51.0	0.7846153846	0.02314883801	0.011393451	0.016128609	0.4388316	1.50467447	51.0	0.2368523786
D07_bin.63	ANI95_cluster_00263	E06_bin.63	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F;s__Eubacterium_F sp003491505	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Eubacterium_F	Eubacterium_F sp003491505	91.95	0.0	2371010	50	86730	40.962586	2191	40.0	0.6153846154	0.01679014765	0.006406204	0.016923522	0.27878913	1.091359597	40.0	0.1913207708
D07_bin.68	ANI95_cluster_00415	H05_bin.43	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia rectalis	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia rectalis	99.52	1.21	2456300	40	84732	42.001954	2254	45.0	0.6923076923	0.03025352621	0.007751226	0.013773433	0.34303102	1.966479204	45.0	0.2050573699
D07_bin.73	ANI95_cluster_00143	C03_bin.49	False	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium longum	Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	99.54	0.43	2225887	52	85152	60.283384	1828	54.0	0.8307692308	0.02363412198	0.012725399	0.0160236785	0.19940126	1.536217929	54.0	0.306161794
D07_bin.75	ANI95_cluster_00220	D07_bin.75	True	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A fusiformis	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Blautia_A	Blautia_A fusiformis	96.94	2.87	2665279	60	65576	44.970039	2377	59.0	0.9076923077	0.05422774159	0.021376882	0.025867049	0.4823565	3.524803203	59.0	0.3911497862
D08_bin.10	ANI95_cluster_00126	B08_bin.39	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Vescimonas;s__Vescimonas sanitatis	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Vescimonas	Vescimonas sanitatis	87.08	3.02	2092531	90	41412	59.795291	2010	28.0	0.4307692308	0.0678832157	0.0	0.050732234	1.054882	4.412409021	29.0	0.2054030191
D08_bin.101	ANI95_cluster_00193	D01_bin.64	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides uniformis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides uniformis	89.2	4.89	3221410	291	17482	47.738009	2826	63.0	0.9692307692	0.1561843934	0.12001259	0.1352656	0.62227196	10.15198557	63.0	0.6378844655
D08_bin.102	ANI95_cluster_00221	D08_bin.102	True	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Sutterella;s__Sutterella wadsworthensis_A	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_F	Sutterella	Sutterella wadsworthensis_A	94.41	0.0	2222876	63	65320	62.795181	1954	15.0	0.2307692308	0.04181969888	0.0	0.04387398	0.6418827	2.718280427	15.0	0.1509700123
D08_bin.103	ANI95_cluster_00182	C08_bin.48	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1;s__COE1 sp001916965	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	COE1	COE1 sp001916965	80.92	1.2	2902051	64	61243	41.691135	2632	14.0	0.2153846154	0.01559331555	0.0	0.025516971	0.6258886	1.01356551	14.0	0.09707434738
D08_bin.17	ANI95_cluster_00155	C05_bin.117	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Gallintestinimicrobium;s__Gallintestinimicrobium propionicum	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Gallintestinimicrobium	Gallintestinimicrobium propionicum	96.93	0.82	2945965	88	71331	48.464086	2665	48.0	0.7384615385	0.02422560377	0.013199045	0.0200801425	0.2630854	1.574664245	48.0	0.2041874222
D08_bin.19	ANI95_cluster_00089	B05_bin.112	False	d__Bacteria;p__Bacillota;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A;s__Phascolarctobacterium_A succinatutens_B	Bacteria	Bacillota	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium_A	Phascolarctobacterium_A succinatutens_B	86.94	0.9	1871365	367	6381	47.902788	1999	5.0	0.07692307692	0.004160107354	0.0	0.014650494	0.19683647	0.270406978	5.0	0.02634136492
D08_bin.2	ANI95_cluster_00128	B08_bin.66	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes communis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes communis	85.15	3.55	2204213	430	6706	60.930908	2093	41.0	0.6307692308	0.03323752487	0.014144478	0.03405055	0.2250215	2.160439117	41.0	0.2834657022
D08_bin.21	ANI95_cluster_00222	D08_bin.21	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes putredinis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes putredinis	98.1	0.5	2182284	25	139338	54.883691	1941	52.0	0.8	0.1237036435	0.1056792	0.12389012	0.5279496	8.040736826	52.0	0.4722109566
D08_bin.26	ANI95_cluster_00223	D08_bin.26	True	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Acholeplasmatales;f__Anaeroplasmataceae;g__CAG-307;s__CAG-307 sp001916215	Bacteria	Bacillota_I	Bacilli_A	Acholeplasmatales	Anaeroplasmataceae	CAG-307	CAG-307 sp001916215	94.67	1.33	1854653	69	43845	29.484168	1731	2.0	0.03076923077	0.03352548738	0.0	1.08957834	2.0956774	2.17915668	2.0	0.02437124338
D08_bin.29	ANI95_cluster_00302	F06_bin.75	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola fusiformis	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Hominicoprocola	Hominicoprocola fusiformis	97.32	4.45	2152106	80	40070	58.905370	2097	47.0	0.7230769231	0.0260484718	0.012565871	0.018109096	0.2095268	1.693150667	47.0	0.24525442
D08_bin.30	ANI95_cluster_00267	E06_bin.85	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes shahii	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes shahii	99.6	2.4	3080007	86	67362	59.168664	2610	47.0	0.7230769231	0.09190502112	0.052493762	0.07324817	0.7694077	5.973826373	47.0	0.4363168012
D08_bin.36	ANI95_cluster_00034	A06_bin.107	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter;s__Odoribacter splanchnicus	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Odoribacter	Odoribacter splanchnicus	95.7	0.0	3940964	97	67404	43.443127	3308	51.0	0.7846153846	0.01127713188	0.009784462	0.0116276555	0.05903084	0.7330135725	51.0	0.2247278195
D08_bin.37	ANI95_cluster_00419	H06_bin.61	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Fusicatenibacter;s__Fusicatenibacter saccharivorans	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Fusicatenibacter	Fusicatenibacter saccharivorans	93.41	5.75	2416483	408	7865	49.481250	2402	61.0	0.9384615385	0.02509177538	0.016549956	0.018392764	0.11690489	1.630965399	60.0	0.3028390318
D08_bin.42	ANI95_cluster_00224	D08_bin.42	True	d__Bacteria;p__Bacillota;c__Clostridia;o__HGM11327;f__HGM11327;g__SIG351;s__SIG351 sp905210525	Bacteria	Bacillota	Clostridia	HGM11327	HGM11327	SIG351	SIG351 sp905210525	90.28	1.4	1857537	245	10962	41.450641	1826	2.0	0.03076923077	0.004137200338	0.0	0.134459011	0.25524372	0.268918022	2.0	0.02023324431
D08_bin.43	ANI95_cluster_00225	D08_bin.43	True	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1696;s__UMGS1696 sp900753285	Bacteria	Bacillota	Clostridia	Oscillospirales	CAG-272	UMGS1696	UMGS1696 sp900753285	82.4	0.81	2206490	505	5030	48.934643	2299	22.0	0.3384615385	0.01127861604	0.0	0.0131305065	0.21061954	0.7331100424	22.0	0.1369249247
D08_bin.45	ANI95_cluster_00226	D08_bin.45	True	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__Ruminococcus_C sp000980705	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Ruminococcus_C	Ruminococcus_C sp000980705	81.07	0.67	1983152	288	10219	53.204343	1942	12.0	0.1846153846	0.04680832637	0.0	0.098449375	1.4323786	3.042541214	12.0	0.1404756754
D08_bin.46	ANI95_cluster_00227	D08_bin.46	True	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eshraghiella;s__Eshraghiella crossota	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Eshraghiella	Eshraghiella crossota	99.33	0.34	2274240	16	210966	37.958791	2185	4.0	0.06153846154	0.09438061963	0.0	0.25726747	5.551257	6.134740276	4.0	0.04953085231
D08_bin.5	ANI95_cluster_00309	F07_bin.42	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira eligens_A	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospira	Lachnospira eligens_A	94.3	1.17	2709804	38	112362	37.620728	2568	38.0	0.5846153846	0.02308908538	0.0070719137	0.0158853715	0.57259053	1.50079055	38.0	0.1802849825
D08_bin.51	ANI95_cluster_00228	D08_bin.51	True	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__JAFUYI01;s__JAFUYI01 sp001917175	Bacteria	Pseudomonadota	Alphaproteobacteria	RF32	CAG-239	JAFUYI01	JAFUYI01 sp001917175	97.85	0.0	1931437	38	70072	51.018076	1823	9.0	0.1384615385	0.04325063482	0.0	0.042153034	2.3829105	2.811291264	9.0	0.06832418677
D08_bin.60	ANI95_cluster_00083	B04_bin.18	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes onderdonkii	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes onderdonkii	91.59	0.51	2667547	64	108186	59.317718	2177	56.0	0.8615384615	0.1161475702	0.028645344	0.045785372	0.9771734	7.549592064	56.0	0.5039278257
D08_bin.61	ANI95_cluster_00229	D08_bin.61	True	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Scatosoma;s__Scatosoma sp900542935	Bacteria	Bacillota	Clostridia	Christensenellales	Borkfalkiaceae	Scatosoma	Scatosoma sp900542935	93.55	1.77	1846322	113	23386	50.585705	1582	11.0	0.1692307692	0.008288404543	0.0	0.0247277	0.32404852	0.5387462953	11.0	0.07483435831
D08_bin.62	ANI95_cluster_00113	B06_bin.6	False	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__CAG-196;s__CAG-196 sp002102975	Bacteria	Cyanobacteriota	Vampirovibrionia	Gastranaerophilales	Gastranaerophilaceae	CAG-196	CAG-196 sp002102975	87.18	1.14	2080467	35	126591	35.296691	2086	13.0	0.2	0.01802721216	0.0	0.044041425	0.4681914	1.17176879	13.0	0.08582117508
D08_bin.68	ANI95_cluster_00230	D08_bin.68	True	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CAG-1000;s__CAG-1000 sp000434555	Bacteria	Bacillota_I	Bacilli_A	RF39	UBA660	CAG-1000	CAG-1000 sp000434555	89.33	3.37	1317956	42	61357	25.530974	1325	3.0	0.04615384615	0.01058662583	0.0	0.31175014	0.3717643	0.688130679	3.0	0.03194577308
D08_bin.78	ANI95_cluster_00415	H05_bin.43	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia rectalis	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia rectalis	92.11	2.42	2369316	37	85039	42.187703	2175	48.0	0.7384615385	0.02342368546	0.011246932	0.017334773	0.349528	1.522539555	48.0	0.1971704724
D08_bin.81	ANI95_cluster_00018	A03_bin.68	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia;s__Roseburia hominis	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia hominis	97.37	1.21	2999544	65	68680	49.451017	2682	41.0	0.6307692308	0.0222070358	0.0070738285	0.01271824	0.22932744	1.443457327	41.0	0.1872606473
D08_bin.82	ANI95_cluster_00406	H04_bin.57	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger formicilis	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Gemmiger	Gemmiger formicilis	91.84	2.23	2270733	144	27953	60.746816	2010	51.0	0.7846153846	0.02610136309	0.00929378	0.013371223	0.5936778	1.696588601	51.0	0.2050145999
D08_bin.89	ANI95_cluster_00413	H05_bin.38	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis	98.46	0.58	4297266	230	29799	45.484920	3647	44.0	0.6769230769	0.018844173	0.008161758	0.01156917175	0.3023943	1.224871245	44.0	0.2127934907
D08_bin.90	ANI95_cluster_00420	H06_bin.64	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E siraeum	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Ruminiclostridium_E	Ruminiclostridium_E siraeum	98.99	0.0	2619014	50	67673	44.896858	2318	16.0	0.2461538462	0.03506284644	0.0	0.0196199195	1.4922625	2.279085019	16.0	0.08424521062
D08_bin.92	ANI95_cluster_00296	F05_bin.48	False	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Sutterella;s__Sutterella wadsworthensis	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_F	Sutterella	Sutterella wadsworthensis	84.82	2.28	1979722	545	4029	55.667816	2078	28.0	0.4307692308	0.04072493327	0.0	0.023198754	0.62546784	2.647120663	28.0	0.180684149
D08_bin.97	ANI95_cluster_00231	D08_bin.97	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides merdae	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides merdae	99.62	0.1	4006905	42	184135	45.344025	3317	42.0	0.6461538462	0.02444879355	0.016724218	0.030947131	0.15834153	1.589171581	42.0	0.2957012215
D08_bin.98	ANI95_cluster_00364	G08_bin.17	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Hominicoprocola;s__Hominicoprocola sp900317525	Bacteria	Bacillota	Clostridia	Oscillospirales	Oscillospiraceae	Hominicoprocola	Hominicoprocola sp900317525	89.35	4.16	1586509	310	6590	62.343674	1722	43.0	0.6615384615	0.01991534259	0.010509654	0.017199693	0.12500483	1.294497268	43.0	0.2499288427
E01_bin.10	ANI95_cluster_00133	B09_bin.61	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Hominimerdicola;s__Hominimerdicola aceti	Bacteria	Bacillota	Clostridia	Oscillospirales	Ruminococcaceae	Hominimerdicola	Hominimerdicola aceti	82.88	0.68	2355251	41	105790	43.181045	2140	33.0	0.5076923077	0.04560448314	0.0064259684	0.013335144	2.365774	2.964291404	33.0	0.1122142889
E01_bin.104	ANI95_cluster_00232	E01_bin.104	True	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas sp900539765	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas sp900539765	89.66	1.31	1728035	219	10317	53.195392	1475	3.0	0.04615384615	0.005764274415	0.0	0.042278472	0.3102548	0.374677837	3.0	0.02661594062
E01_bin.12	ANI95_cluster_00015	A03_bin.21	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hominisplanchenecus;s__Hominisplanchenecus faecis	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	Hominisplanchenecus	Hominisplanchenecus faecis	87.48	1.27	2287335	110	34624	45.118708	1950	40.0	0.6153846154	0.02771229089	0.0066856206	0.0180259405	0.64458805	1.801298908	40.0	0.2251413189
E01_bin.14	ANI95_cluster_00413	H05_bin.38	False	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;s__Parabacteroides distasonis	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides distasonis	97.61	0.13	4147864	165	38436	45.790990	3423	50.0	0.7692307692	0.01533686656	0.008986607	0.010527789	0.14942896	0.9968963264	50.0	0.2035504349
E01_bin.16	ANI95_cluster_00040	A06_bin.83	False	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-194;s__CAG-194 sp000432915	Bacteria	Bacillota	Clostridia	Lachnospirales	Lachnospiraceae	CAG-194	CAG-194 sp000432915	86.78	0.57	2470593	52	65847	44.209710	2251	5.0	0.07692307692	0.01276209418	0.0	0.013703054	0.7211336	0.829536122	5.0	0.03550328538
